sensor_type,device_type,timestamps,sin_from_avg_bedtime
sin_from_avg_bedtime,smartwatch,3.156301e+16,0.9337410805300714
sin_from_avg_bedtime,smartwatch,3.156304e+16,0.9357798165137615
sin_from_avg_bedtime,smartwatch,3.156307e+16,0.9378185524974516
sin_from_avg_bedtime,smartwatch,3.15631e+16,0.9398572884811418
sin_from_avg_bedtime,smartwatch,3.156313e+16,0.9418960244648319
sin_from_avg_bedtime,smartwatch,3.156316e+16,0.943934760448522
sin_from_avg_bedtime,smartwatch,3.156319e+16,0.9459734964322121
sin_from_avg_bedtime,smartwatch,3.156322e+16,0.9480122324159023
sin_from_avg_bedtime,smartwatch,3.156325e+16,0.9500509683995924
sin_from_avg_bedtime,smartwatch,3.156328e+16,0.9520897043832824
sin_from_avg_bedtime,smartwatch,3.156331e+16,0.9541284403669725
sin_from_avg_bedtime,smartwatch,3.156334e+16,0.9561671763506626
sin_from_avg_bedtime,smartwatch,3.156337e+16,0.9582059123343528
sin_from_avg_bedtime,smartwatch,3.15634e+16,0.9602446483180429
sin_from_avg_bedtime,smartwatch,3.156343e+16,0.962283384301733
sin_from_avg_bedtime,smartwatch,3.156346e+16,0.9643221202854231
sin_from_avg_bedtime,smartwatch,3.156349e+16,0.9663608562691133
sin_from_avg_bedtime,smartwatch,3.156352e+16,0.9683995922528034
sin_from_avg_bedtime,smartwatch,3.156355e+16,0.9704383282364935
sin_from_avg_bedtime,smartwatch,3.156358e+16,0.9724770642201835
sin_from_avg_bedtime,smartwatch,3.156361e+16,0.9745158002038736
sin_from_avg_bedtime,smartwatch,3.156364e+16,0.9765545361875638
sin_from_avg_bedtime,smartwatch,3.156367e+16,0.9785932721712539
sin_from_avg_bedtime,smartwatch,3.15637e+16,0.980632008154944
sin_from_avg_bedtime,smartwatch,3.156373e+16,0.9826707441386341
sin_from_avg_bedtime,smartwatch,3.156376e+16,0.9847094801223243
sin_from_avg_bedtime,smartwatch,3.156379e+16,0.9867482161060144
sin_from_avg_bedtime,smartwatch,3.156382e+16,0.9887869520897045
sin_from_avg_bedtime,smartwatch,3.156385e+16,0.9908256880733946
sin_from_avg_bedtime,smartwatch,3.156388e+16,0.9928644240570846
sin_from_avg_bedtime,smartwatch,3.156391e+16,0.9949031600407748
sin_from_avg_bedtime,smartwatch,3.156394e+16,0.9969418960244649
sin_from_avg_bedtime,smartwatch,3.156397e+16,0.998980632008155
sin_from_avg_bedtime,smartwatch,3.1564e+16,0.998980632008155
sin_from_avg_bedtime,smartwatch,3.156403e+16,0.9969418960244649
sin_from_avg_bedtime,smartwatch,3.156406e+16,0.9949031600407748
sin_from_avg_bedtime,smartwatch,3.156409e+16,0.9928644240570846
sin_from_avg_bedtime,smartwatch,3.156412e+16,0.9908256880733946
sin_from_avg_bedtime,smartwatch,3.156415e+16,0.9887869520897045
sin_from_avg_bedtime,smartwatch,3.156418e+16,0.9867482161060144
sin_from_avg_bedtime,smartwatch,3.156421e+16,0.9847094801223243
sin_from_avg_bedtime,smartwatch,3.156424e+16,0.9826707441386341
sin_from_avg_bedtime,smartwatch,3.156427e+16,0.980632008154944
sin_from_avg_bedtime,smartwatch,3.15643e+16,0.9785932721712539
sin_from_avg_bedtime,smartwatch,3.156433e+16,0.9765545361875638
sin_from_avg_bedtime,smartwatch,3.156436e+16,0.9745158002038736
sin_from_avg_bedtime,smartwatch,3.156439e+16,0.9724770642201835
sin_from_avg_bedtime,smartwatch,3.156442e+16,0.9704383282364935
sin_from_avg_bedtime,smartwatch,3.156445e+16,0.9683995922528034
sin_from_avg_bedtime,smartwatch,3.156448e+16,0.9663608562691133
sin_from_avg_bedtime,smartwatch,3.156451e+16,0.9643221202854231
sin_from_avg_bedtime,smartwatch,3.156454e+16,0.962283384301733
sin_from_avg_bedtime,smartwatch,3.156457e+16,0.9602446483180429
sin_from_avg_bedtime,smartwatch,3.15646e+16,0.9582059123343528
sin_from_avg_bedtime,smartwatch,3.156463e+16,0.9561671763506626
sin_from_avg_bedtime,smartwatch,3.156466e+16,0.9541284403669725
sin_from_avg_bedtime,smartwatch,3.156469e+16,0.9520897043832824
sin_from_avg_bedtime,smartwatch,3.156472e+16,0.9500509683995924
sin_from_avg_bedtime,smartwatch,3.156475e+16,0.9480122324159023
sin_from_avg_bedtime,smartwatch,3.156478e+16,0.9459734964322121
sin_from_avg_bedtime,smartwatch,3.156481e+16,0.943934760448522
sin_from_avg_bedtime,smartwatch,3.156484e+16,0.9418960244648319
sin_from_avg_bedtime,smartwatch,3.156487e+16,0.9398572884811418
sin_from_avg_bedtime,smartwatch,3.15649e+16,0.9378185524974516
sin_from_avg_bedtime,smartwatch,3.156493e+16,0.9357798165137615
sin_from_avg_bedtime,smartwatch,3.156496e+16,0.9337410805300714
sin_from_avg_bedtime,smartwatch,3.156499e+16,0.9317023445463813
sin_from_avg_bedtime,smartwatch,3.156502e+16,0.9296636085626913
sin_from_avg_bedtime,smartwatch,3.156505e+16,0.9276248725790011
sin_from_avg_bedtime,smartwatch,3.156508e+16,0.925586136595311
sin_from_avg_bedtime,smartwatch,3.156511e+16,0.9235474006116209
sin_from_avg_bedtime,smartwatch,3.156514e+16,0.9215086646279308
sin_from_avg_bedtime,smartwatch,3.156517e+16,0.9194699286442406
sin_from_avg_bedtime,smartwatch,3.15652e+16,0.9174311926605505
sin_from_avg_bedtime,smartwatch,3.156523e+16,0.9153924566768604
sin_from_avg_bedtime,smartwatch,3.156526e+16,0.9133537206931703
sin_from_avg_bedtime,smartwatch,3.156529e+16,0.9113149847094802
sin_from_avg_bedtime,smartwatch,3.156532e+16,0.90927624872579
sin_from_avg_bedtime,smartwatch,3.156535e+16,0.9072375127421
sin_from_avg_bedtime,smartwatch,3.156538e+16,0.9051987767584099
sin_from_avg_bedtime,smartwatch,3.156541e+16,0.9031600407747198
sin_from_avg_bedtime,smartwatch,3.156544e+16,0.9011213047910296
sin_from_avg_bedtime,smartwatch,3.156547e+16,0.8990825688073395
sin_from_avg_bedtime,smartwatch,3.15655e+16,0.8970438328236494
sin_from_avg_bedtime,smartwatch,3.156553e+16,0.8950050968399593
sin_from_avg_bedtime,smartwatch,3.156556e+16,0.8929663608562692
sin_from_avg_bedtime,smartwatch,3.156559e+16,0.890927624872579
sin_from_avg_bedtime,smartwatch,3.156562e+16,0.888888888888889
sin_from_avg_bedtime,smartwatch,3.156565e+16,0.8868501529051989
sin_from_avg_bedtime,smartwatch,3.156568e+16,0.8848114169215088
sin_from_avg_bedtime,smartwatch,3.156571e+16,0.8827726809378186
sin_from_avg_bedtime,smartwatch,3.156574e+16,0.8807339449541285
sin_from_avg_bedtime,smartwatch,3.156577e+16,0.8786952089704384
sin_from_avg_bedtime,smartwatch,3.15658e+16,0.8766564729867483
sin_from_avg_bedtime,smartwatch,3.156583e+16,0.8746177370030582
sin_from_avg_bedtime,smartwatch,3.156586e+16,0.872579001019368
sin_from_avg_bedtime,smartwatch,3.156589e+16,0.8705402650356779
sin_from_avg_bedtime,smartwatch,3.156592e+16,0.8685015290519879
sin_from_avg_bedtime,smartwatch,3.156595e+16,0.8664627930682978
sin_from_avg_bedtime,smartwatch,3.156598e+16,0.8644240570846076
sin_from_avg_bedtime,smartwatch,3.156601e+16,0.8623853211009175
sin_from_avg_bedtime,smartwatch,3.156604e+16,0.8603465851172274
sin_from_avg_bedtime,smartwatch,3.156607e+16,0.8583078491335373
sin_from_avg_bedtime,smartwatch,3.15661e+16,0.8562691131498472
sin_from_avg_bedtime,smartwatch,3.156613e+16,0.854230377166157
sin_from_avg_bedtime,smartwatch,3.156616e+16,0.8521916411824669
sin_from_avg_bedtime,smartwatch,3.156619e+16,0.8501529051987768
sin_from_avg_bedtime,smartwatch,3.156622e+16,0.8481141692150868
sin_from_avg_bedtime,smartwatch,3.156625e+16,0.8460754332313966
sin_from_avg_bedtime,smartwatch,3.156628e+16,0.8440366972477065
sin_from_avg_bedtime,smartwatch,3.156631e+16,0.8419979612640164
sin_from_avg_bedtime,smartwatch,3.156634e+16,0.8399592252803263
sin_from_avg_bedtime,smartwatch,3.156637e+16,0.8379204892966362
sin_from_avg_bedtime,smartwatch,3.15664e+16,0.835881753312946
sin_from_avg_bedtime,smartwatch,3.156643e+16,0.8338430173292559
sin_from_avg_bedtime,smartwatch,3.156646e+16,0.8318042813455658
sin_from_avg_bedtime,smartwatch,3.156649e+16,0.8297655453618757
sin_from_avg_bedtime,smartwatch,3.156652e+16,0.8277268093781855
sin_from_avg_bedtime,smartwatch,3.156655e+16,0.8256880733944955
sin_from_avg_bedtime,smartwatch,3.156658e+16,0.8236493374108054
sin_from_avg_bedtime,smartwatch,3.156661e+16,0.8216106014271153
sin_from_avg_bedtime,smartwatch,3.156664e+16,0.8195718654434252
sin_from_avg_bedtime,smartwatch,3.156667e+16,0.817533129459735
sin_from_avg_bedtime,smartwatch,3.15667e+16,0.8154943934760449
sin_from_avg_bedtime,smartwatch,3.156673e+16,0.8134556574923548
sin_from_avg_bedtime,smartwatch,3.156676e+16,0.8114169215086647
sin_from_avg_bedtime,smartwatch,3.156679e+16,0.8093781855249745
sin_from_avg_bedtime,smartwatch,3.156682e+16,0.8073394495412844
sin_from_avg_bedtime,smartwatch,3.156685e+16,0.8053007135575944
sin_from_avg_bedtime,smartwatch,3.156688e+16,0.8032619775739043
sin_from_avg_bedtime,smartwatch,3.156691e+16,0.8012232415902142
sin_from_avg_bedtime,smartwatch,3.156694e+16,0.799184505606524
sin_from_avg_bedtime,smartwatch,3.156697e+16,0.7971457696228339
sin_from_avg_bedtime,smartwatch,3.1567e+16,0.7951070336391438
sin_from_avg_bedtime,smartwatch,3.156703e+16,0.7930682976554537
sin_from_avg_bedtime,smartwatch,3.156706e+16,0.7910295616717635
sin_from_avg_bedtime,smartwatch,3.156709e+16,0.7889908256880734
sin_from_avg_bedtime,smartwatch,3.156712e+16,0.7869520897043834
sin_from_avg_bedtime,smartwatch,3.156715e+16,0.7849133537206933
sin_from_avg_bedtime,smartwatch,3.156718e+16,0.7828746177370032
sin_from_avg_bedtime,smartwatch,3.156721e+16,0.780835881753313
sin_from_avg_bedtime,smartwatch,3.156724e+16,0.7787971457696229
sin_from_avg_bedtime,smartwatch,3.156727e+16,0.7767584097859328
sin_from_avg_bedtime,smartwatch,3.15673e+16,0.7747196738022427
sin_from_avg_bedtime,smartwatch,3.156733e+16,0.7726809378185525
sin_from_avg_bedtime,smartwatch,3.156736e+16,0.7706422018348624
sin_from_avg_bedtime,smartwatch,3.156739e+16,0.7686034658511723
sin_from_avg_bedtime,smartwatch,3.156742e+16,0.7665647298674823
sin_from_avg_bedtime,smartwatch,3.156745e+16,0.764525993883792
sin_from_avg_bedtime,smartwatch,3.156748e+16,0.762487257900102
sin_from_avg_bedtime,smartwatch,3.156751e+16,0.7604485219164119
sin_from_avg_bedtime,smartwatch,3.156754e+16,0.7584097859327218
sin_from_avg_bedtime,smartwatch,3.156757e+16,0.7563710499490317
sin_from_avg_bedtime,smartwatch,3.15676e+16,0.7543323139653415
sin_from_avg_bedtime,smartwatch,3.156763e+16,0.7522935779816514
sin_from_avg_bedtime,smartwatch,3.156766e+16,0.7502548419979613
sin_from_avg_bedtime,smartwatch,3.156769e+16,0.7482161060142712
sin_from_avg_bedtime,smartwatch,3.156772e+16,0.746177370030581
sin_from_avg_bedtime,smartwatch,3.156775e+16,0.744138634046891
sin_from_avg_bedtime,smartwatch,3.156778e+16,0.7420998980632009
sin_from_avg_bedtime,smartwatch,3.156781e+16,0.7400611620795108
sin_from_avg_bedtime,smartwatch,3.156784e+16,0.7380224260958207
sin_from_avg_bedtime,smartwatch,3.156787e+16,0.7359836901121305
sin_from_avg_bedtime,smartwatch,3.15679e+16,0.7339449541284404
sin_from_avg_bedtime,smartwatch,3.156793e+16,0.7319062181447503
sin_from_avg_bedtime,smartwatch,3.156796e+16,0.7298674821610602
sin_from_avg_bedtime,smartwatch,3.156799e+16,0.72782874617737
sin_from_avg_bedtime,smartwatch,3.156802e+16,0.72579001019368
sin_from_avg_bedtime,smartwatch,3.156805e+16,0.7237512742099899
sin_from_avg_bedtime,smartwatch,3.156808e+16,0.7217125382262998
sin_from_avg_bedtime,smartwatch,3.156811e+16,0.7196738022426097
sin_from_avg_bedtime,smartwatch,3.156814e+16,0.7176350662589195
sin_from_avg_bedtime,smartwatch,3.156817e+16,0.7155963302752294
sin_from_avg_bedtime,smartwatch,3.15682e+16,0.7135575942915393
sin_from_avg_bedtime,smartwatch,3.156823e+16,0.7115188583078492
sin_from_avg_bedtime,smartwatch,3.156826e+16,0.709480122324159
sin_from_avg_bedtime,smartwatch,3.156829e+16,0.7074413863404689
sin_from_avg_bedtime,smartwatch,3.156832e+16,0.7054026503567788
sin_from_avg_bedtime,smartwatch,3.156835e+16,0.7033639143730888
sin_from_avg_bedtime,smartwatch,3.156838e+16,0.7013251783893987
sin_from_avg_bedtime,smartwatch,3.156841e+16,0.6992864424057085
sin_from_avg_bedtime,smartwatch,3.156844e+16,0.6972477064220184
sin_from_avg_bedtime,smartwatch,3.156847e+16,0.6952089704383283
sin_from_avg_bedtime,smartwatch,3.15685e+16,0.6931702344546382
sin_from_avg_bedtime,smartwatch,3.156853e+16,0.691131498470948
sin_from_avg_bedtime,smartwatch,3.156856e+16,0.6890927624872579
sin_from_avg_bedtime,smartwatch,3.156859e+16,0.6870540265035678
sin_from_avg_bedtime,smartwatch,3.156862e+16,0.6850152905198778
sin_from_avg_bedtime,smartwatch,3.156865e+16,0.6829765545361877
sin_from_avg_bedtime,smartwatch,3.156868e+16,0.6809378185524975
sin_from_avg_bedtime,smartwatch,3.156871e+16,0.6788990825688074
sin_from_avg_bedtime,smartwatch,3.156874e+16,0.6768603465851173
sin_from_avg_bedtime,smartwatch,3.156877e+16,0.6748216106014272
sin_from_avg_bedtime,smartwatch,3.15688e+16,0.672782874617737
sin_from_avg_bedtime,smartwatch,3.156883e+16,0.6707441386340469
sin_from_avg_bedtime,smartwatch,3.156886e+16,0.6687054026503568
sin_from_avg_bedtime,smartwatch,3.156889e+16,0.6666666666666667
sin_from_avg_bedtime,smartwatch,3.156892e+16,0.6646279306829767
sin_from_avg_bedtime,smartwatch,3.156895e+16,0.6625891946992865
sin_from_avg_bedtime,smartwatch,3.156898e+16,0.6605504587155964
sin_from_avg_bedtime,smartwatch,3.156901e+16,0.6585117227319063
sin_from_avg_bedtime,smartwatch,3.156904e+16,0.6564729867482162
sin_from_avg_bedtime,smartwatch,3.156907e+16,0.654434250764526
sin_from_avg_bedtime,smartwatch,3.15691e+16,0.6523955147808359
sin_from_avg_bedtime,smartwatch,3.156913e+16,0.6503567787971458
sin_from_avg_bedtime,smartwatch,3.156916e+16,0.6483180428134557
sin_from_avg_bedtime,smartwatch,3.156919e+16,0.6462793068297656
sin_from_avg_bedtime,smartwatch,3.156922e+16,0.6442405708460754
sin_from_avg_bedtime,smartwatch,3.156925e+16,0.6422018348623854
sin_from_avg_bedtime,smartwatch,3.156928e+16,0.6401630988786953
sin_from_avg_bedtime,smartwatch,3.156931e+16,0.6381243628950052
sin_from_avg_bedtime,smartwatch,3.156934e+16,0.636085626911315
sin_from_avg_bedtime,smartwatch,3.156937e+16,0.6340468909276249
sin_from_avg_bedtime,smartwatch,3.15694e+16,0.6320081549439348
sin_from_avg_bedtime,smartwatch,3.156943e+16,0.6299694189602447
